Irradiances,Clear Sky,Clear Sky,Clear Sky,Total,Clearness,Net,PV,Solar,Sun,Sun,Vector,,vCumulativeRadiationArray,,,
,Direct,Diffuse,Reflected,Clear Sky,Index,Radiation,Output,Angle,Elevation,Azimuth,Dot Product,,Column 1,Column 2,Column 3,Column 4
Minute,,,,,,,,,,,,,,,,
506,0,0,0,0,1,0,0,66.367089508219,-0.7581487196585175,50.247218636264265,0.4008753219736867,,0,0,,1.9705445988287977
507,0,0,0,0,1,0,0,66.16322313829927,-0.6439329174383565,50.0474741307666,0.40413250504464393,,0,0,,1.958204722153937
508,0,0,0,0,1,0,0,65.95962739076002,-0.5300503342354592,49.84754390110433,0.40738025811393624,,0,0,,1.9458648454790761
509,0,0,0,0,1,0,0,65.75630485790633,-0.416502667892043,49.647426925266714,0.41061851934902677,,0,0,,1.9335249688042153
510,0,0,0,0,0.98,0,0,65.55325816021177,-0.303291617750496,49.4471221942731,0.41384722709808935,,0,0,,1.9216850921293545
511,0,0,0,0,0.98,0,0,65.35048994665107,-0.19041888462314396,49.24662871224288,0.41706631989118265,,0,0,,1.9098452154544936
512,0,0,0,0,1,0,0,65.14800289503587,-0.07788617076114143,49.04594549646629,0.42027573644141997,,0,0,,1.8975053387796328
513,5.332081358561406e-99,6.154609238439179e-100,1.648292882233331e-101,5.964025211227657e-99,1,5.964025211227657e-99,5.964025211227657e-99,64.9457997123541,0.034304820177542036,48.845071577475736,0.42347541564613667,,1413,7.538779713497457e-102,5.335300575723607e-105,1.885165462104772
514,1.1531589119943507e-21,1.3210941192422724e-22,3.661515126106267e-24,1.2889298390446842e-21,1,1.2889298390446842e-21,1.2889298390446842e-21,64.7438831351123,0.14615238316097412,48.64400599911794,0.42666529658805286,,2826,6.894212052670762e-24,2.4395654821906447e-27,1.850552836637256
515,2.1353558248668753e-11,2.4282308522759973e-12,6.956208705174264e-14,2.3851351187996493e-11,1,2.3851351187996493e-11,2.3851351187996493e-11,64.54225592968145,0.25765481181703354,48.44274781862659,0.42984531853643343,,4239,2.2339436507115092e-13,5.2699779445895473e-17,1.8505528366372586
516,2.440964984126302e-07,2.75543459215414e-08,8.149411626676946e-10,2.724657854968393e-07,1,2.724657854968393e-07,2.724657854968393e-07,64.34092089264608,0.36881039846806435,48.241296106695714,0.43301542094824436,,5652,3.6287951196964225e-09,6.420373530956162e-13,1.8505528366702562
517,3.649293601642311e-05,4.089586653053415e-06,1.2473811458300916e-07,4.070726078405954e-05,1,4.070726078405954e-05,4.070726078405954e-05,64.1398808511566,0.4796174341663988,48.03964994755363,0.4361755434693052,,7065,7.039781803747837e-07,9.964305454703237e-11,1.850552841758851
518,0.0008284550186487062,9.21752484050621e-05,2.8965225054437194e-06,0.0009235267895592121,1,0.0009235267895592121,0.0009235267895592121,63.939138663284886,0.5900742087308268,47.83780843903739,0.439325625935439,,8478,2.012440273008279e-05,2.373720539051992e-09,1.8505529586451113
519,0.007000887322701844,0.0007734023511363359,2.5014775040675784e-05,0.007799304448878856,1,0.007799304448878856,0.007799304448878856,63.73869721838329,0.7001790107838878,47.63577069266809,0.44246560837361565,,9891,0.00021347664544086296,2.1582918354146493e-08,1.850553945986709
520,0.033042639535861326,0.003624648719341888,0.00012055782190843638,0.03678784607711165,1,0.03678784607711165,0.03678784607711165,63.538559437446715,0.8099301277901433,47.43353583372635,0.44559543100309607,,11304,0.0012616773841352498,1.1161335669986285e-07,1.8505585734988879
521,0.10749486460980694,0.011709787560646754,0.0004001738865410515,0.11960482605699474,1,0.11960482605699474,0.11960482605699474,63.338728273478125,0.919325846095304,47.23110300132863,0.4487150342365689,,12717,0.005105340346401327,4.014579182512642e-07,1.850573471340809
522,0.2717564330171887,0.029399646779507908,0.0010314881343424524,0.30218756793103907,1,0.30218756793103907,0.30218756793103907,63.13920671185713,1.0283644509662864,47.028471348503864,0.45182435868128545,,14130,0.01590005825863711,1.1252695158271132e-06,1.8506106748360334
523,0.5745432551132051,0.06173286410893355,0.0022219366451773402,0.638498055867316,1,0.638498055867316,0.638498055867316,62.93999777071188,1.1370442266321634,46.8256400422708,0.4549233451401901,,15543,0.040961769677402685,2.635383753291043e-06,1.8506882938297184
524,1.0651537039448484,0.11367563977686397,0.004194339911530396,1.1830236836332428,1,1.1830236836332428,1.1830236836332428,62.74110450129411,1.2453634563260416,46.622608263715584,0.4580119346130477,,16956,0.09150637102777284,5.396695625605853e-06,1.8508302236542726
525,1.7879277293072313,0.18953792079760498,0.007164352646241924,1.9846300027510781,1,1.9846300027510781,1.9846300027510781,62.54252998835736,1.353320422327865,46.41937520806994,0.46109006829756705,,18369,0.18308661845072766,9.967152183065364e-06,1.8510651424636386
526,2.778806921093872,0.292633973267034,0.01132422498887782,3.082765119349784,1,3.082765119349784,3.082765119349784,62.34427735053838,1.4609134060081101,46.21594008478979,0.4641576875905196,,19782,0.33571932544542743,1.6970949623163858e-05,1.851425133579402
527,4.063888420455389,0.42516466641782324,0.016833547140413636,4.505886634013626,1,4.505886634013626,4.505886634013626,62.1463497407416,1.5681406878724142,46.01230211763424,0.46721473408885617,,21195,0.5737502672289037,2.7070076302378092e-05,1.8519442228181444
528,5.659447966763741,0.5882567105908459,0.023815763142631514,6.271520440497219,1,6.271520440497219,6.271520440497219,61.94875034652672,1.6750005476071415,45.808460544744975,0.47026114959081783,,22608,0.9255256370123126,4.093797049771376e-05,1.8526570245157046
529,7.572862147970137,0.7820928818532932,0.03235870970875705,8.387313739532187,1,8.387313739532187,8.387313739532187,61.751482390499305,1.781491264125864,45.60441461872602,0.473296876097045,,24021,1.4229390575644345,5.92372947655982e-05,1.853597599142149
530,9.803971938648683,1.0060822110247574,0.04251758627438763,10.852571735947828,1,10.852571735947828,10.852571735947828,61.55454913070449,1.8876111156167419,45.4001636067239,0.4763218558116806,,25434,2.1009128074362104,8.260253233609383e-05,1.8547985587665559
531,12.34657446113299,1.259036510439221,0.05431914446824705,13.659930116040458,1,13.659930116040458,13.659930116040458,61.357953861023546,1.993358379590912,45.19570679050807,0.47933603114347134,,26847,2.9968582063808658,0.00011162730310205481,1.8562904151062318
532,15.189854641958208,1.5393339536755462,0.06776627624137883,16.796954871875133,1,16.796954871875133,16.796954871875133,61.161699911573415,2.0987313329317208,44.99104346655165,0.4823393447068636,,28260,4.150146862072233,0.00014685586914622197,1.8581011429157455
533,18.319659046806283,1.8450605057259952,0.08284249662682724,20.247562049159104,1,20.247562049159104,20.247562049159104,60.965790649109174,2.203728251944957,44.78617294611249,0.4853317393230968,,29673,5.601613358105638,0.00018877812685288439,1.8602559225843782
534,21.719573258960068,2.174126357673142,0.09951604476800312,23.993215661401212,0.96,23.033487034945164,23.033487034945164,60.77022947742924,2.3083474124099683,44.581094555314465,0.4883131580212906,,31086,7.321441853009985,0.00023552215958984706,1.862658538685741
535,25.371799295450845,2.5243581399153814,0.117743477740496,28.013900913106724,0.95,26.613205867451388,26.613205867451388,60.5750198377835,2.4125870896317654,44.37580763522903,0.49128354403953056,,32499,9.386701583980404,0.0002888304742909137,1.8653985550629761
536,29.257848326217374,2.89356949256557,0.13747272493511223,32.288890543718054,0.95,30.67444601653215,30.67444601653215,60.38016520928392,2.5164455584940275,44.17031154195696,0.49424284082594866,,33912,11.855870921201799,0.00034960695096726227,1.8685224306230588
537,33.35907237939746,3.279613262444963,0.15864562410509514,36.79733126594752,0.92,33.85354476467172,33.85354476467172,60.185669109318056,2.619921093513072,43.96460564671026,0.49719099203979994,,35325,14.677453506630442,0.0004154976222683777,1.871909172812987
538,37.6570610183824,3.680418654547969,0.18119998746123936,41.51867966039161,0.91,37.78199849095637,37.78199849095637,59.99153509396495,2.723011968892751,43.758689335894324,0.5001279415525347,,36738,17.93259681190665,0.0004881212045268291,1.8756419827109834
539,42.13392794736363,4.094016399971723,0.20507125732649695,46.433015604661854,0.91,42.25404420024229,42.25404420024229,59.797766758413694,2.825716458580296,43.552562011190105,0.503053633448868,,38151,21.690009791783332,0.0005685305704118721,1.8797749773600096
540,46.77250987101385,4.518554597928953,0.230193812520124,51.52125828146293,0.9,46.36913245331664,46.36913245331664,59.604367737384344,2.928032836323117,43.34622308963654,0.5059680120278434,,39564,25.93986744431526,0.0006556431969546876,1.884252515708948
541,51.55649671890054,4.952307452078493,0.2565019831494782,56.76530615412851,0.9,51.08877553871566,51.08877553871566,59.41134170555118,3.0299593757265253,43.139672003712974,0.5088710218038932,,40977,30.75967745272904,0.0007506571357768758,1.8891361769144899
542,56.470509109017044,5.393678706268976,0.2839308255290666,62.148118640815085,0.87,54.068863217509126,54.068863217509126,59.21869237796828,3.1314943503124257,42.93290820142162,0.5117626075078967,,42390,36.003948938587165,0.000849350057527416,1.8942089357032472
543,61.500135950628405,5.841201217145907,0.31241670212029304,67.6537538698946,0.87,58.858765866808305,58.858765866808305,59.02642351049726,3.232636033578926,42.72593114637018,0.5146427140882298,,43803,41.86658914894016,0.0009557927344917051,1.8996800274035646
544,66.6319424931853,6.293533789114185,0.3418977045944641,73.26737398689396,0.83,60.81192040912198,60.81192040912198,58.8345389002371,3.333382699060927,42.51874031785434,0.517511286711815,,45216,48.08040333211643,0.0010633493305935162,1.9052083738998147
545,71.85345694205004,6.749456139981722,0.3723139518351762,78.97522703386694,0.84,66.33919070844823,66.33919070844823,58.64304238595592,3.4337326203916168,42.31133521094033,0.5203682707651641,,46629,55.0274463450428,0.0011801120835755173,1.9112099115063927
546,77.1531419621315,7.20786265799281,0.4036077891223966,84.76461240924671,0.84,71.20227442376724,71.20227442376724,58.45193784852464,3.533684071364962,42.10371533654742,0.5232136118554193,,48042,62.66199903887245,0.0013043170359034273,1.9175939738317656
547,82.5203559343235,7.667755445992292,0.43572390993596205,90.62383529025176,0.82,74.31154493800643,74.31154493800643,58.26122921135246,3.633235325999107,41.895880221530305,0.5260472558113876,,49455,70.81335741557518,0.001431874581247097,1.9241503574886396
548,87.94530766692527,8.128237019053696,0.46860941775513126,96.5421541037341,0.82,79.16456636506196,79.16456636506196,58.070920440823826,3.7323846586007274,41.687829408761466,0.5288691486845727,,50868,79.68971632311609,0.0015665981820224128,1.931075072227691
549,93.41900734571394,8.58850292148986,0.5022138418463341,102.50972410905013,0.7,71.75680687633508,71.75680687633508,57.88101554673713,3.8311303438303432,41.47956245721333,0.531679236750202,,52281,87.90767986722413,0.0016814460294796224,1.9369781848037988
550,98.93321578728786,9.047834452009226,0.536489118240285,108.51753935753737,0.69,74.87710215670079,74.87710215670079,57.69151858274458,3.9294706567685447,41.27107894204034,0.5344774665082496,,53694,96.66019214624588,0.0018002047183343739,1.943082312353614
551,104.48039350192238,9.50559162705483,0.5713895448167438,114.55737467379396,0.76,87.0636047520834,87.0636047520834,57.50243364679344,4.027403872983221,41.06237845466078,0.537263784684454,,55107,107.04039123868252,0.0019424100611298476,1.9503915842819226
552,110.0536506418396,9.961206468091289,0.6068717175596303,120.62172882749051,0.6,72.3730372964943,72.3730372964943,57.313764881568346,4.124928268597655,40.8534606028384,0.540038138231334,,56520,115.83567412168918,0.0020494634487206154,1.955894066153317
553,115.64669858168395,10.414176665581795,0.6428944535450097,126.70376970081075,0.59,74.75522412347834,74.75522412347834,57.125516474934564,4.222042120359613,40.64432501076388,0.5428004743291966,,57933,125.09015055807147,0.0021592210063016153,1.9615355407897543
554,121.25380362828994,10.864059648057228,0.6794187050165584,132.79728198136374,0.64,84.99026046807279,84.99026046807279,56.93769266038191,4.31874370571138,40.43497131913581,0.5455507403871449,,59346,135.80198051509672,0.0022883089090266692,1.9681705839261399
555,126.86974316909303,11.310467067003406,0.7164074679344314,138.89661770403086,0.62,86.11590297649913,86.11590297649913,56.750297717469586,4.4150313028606885,40.22539918524165,0.5482888840440775,,60759,146.84585823984096,0.0024168577204996947,1.9747779180856488
556,132.4897644288819,11.753059695694215,0.7538256876092297,144.99664981218535,0.6,86.9979898873112,86.9979898873112,56.56333597227113,4.510903190852627,40.015608283038155,0.5510148531696858,,62172,158.1923707590828,0.002544431106592723,1.9813351159478287
557,138.10954590202272,12.191542731341894,0.7916401634159209,151.09272879678053,0.61,92.16656456603613,92.16656456603613,56.37681179781981,4.606357649642454,39.805598303231434,0.5537285958654473,,63585,170.41103287828645,0.002680050843410969,1.9883058915583902
558,143.72516145322172,12.625661484067809,0.8298194540928951,157.1806423913824,0.78,122.60090106527828,122.60090106527828,56.19072961455409,4.701392960169369,39.59536895335679,0.5564300604656128,,64998,186.92431058628387,0.0028758471120078136,1.9983697059101533
559,149.33304702756232,13.055197432477808,0.8683337847437652,163.2565782447839,0.75,122.44243368358792,122.44243368358792,56.00509389076282,4.796007404431192,39.38491995785791,0.5591191955381906,,66411,203.6723015741776,0.00306684587755308,2.008186931394779
560,154.92996987473666,13.479964623494295,0.9071549563541631,169.3170894545851,0.71,120.21513351275541,120.21513351275541,55.81990914303036,4.89019926555997,39.17425105816578,0.5617959498859247,,67824,220.36366054183344,0.003249051376236044,2.017552188075903
561,160.51300016900615,13.899806393118507,0.946256258396069,175.35906282052073,0.72,126.25852523077492,126.25852523077492,55.63517993668079,4.983966827898557,38.96336201277696,0.564460272547271,,69237,238.1511233874587,0.0034396511025529515,2.0273489031762293
562,166.07948489231055,14.31459238464417,0.9856123849049816,181.3796896618597,0.76,137.84856414301336,137.84856414301336,55.450910886221614,5.077308377078031,38.75225259733148,0.5671121127973668,,70650,257.84825638905403,0.003649656849101968,2.0381430764320254
563,171.62702384072554,14.724215841272965,1.0251993542701232,187.37643903626864,0.73,136.7848004964761,136.7848004964761,55.26710665578638,5.170222200096105,38.54092260469004,0.569751420148996,,72063,277.66444541148746,0.00385307918642698,2.0485988662819126
564,177.15344761222053,15.128591150902505,1.064994432865872,193.3470331959889,0.74,143.07680456503178,143.07680456503178,55.08377195957591,5.262706585396406,38.32937184501073,0.5723781443535516,,73476,298.67192594053125,0.004064890929562459,2.0594858667120786
565,182.65679743502824,15.527651621935258,1.1049760625673173,199.28942511953082,0.61,121.5665493229138,121.5665493229138,54.900911562298255,5.354759822948689,38.11760014582517,0.5749922354019905,,74889,316.75568258187855,0.004229669011228332,2.0679553642924415
566,188.13530669979318,15.921347470186161,1.1451237921284143,205.20177796210774,0.36,73.87264006635878,73.87264006635878,54.718530279606604,5.446380204329939,37.90560735211379,0.5775936435257873,,76302,327.88533210172073,0.0042972049500893915,2.0714266722782395
567,193.58738406421872,16.309643998275412,1.1854182123534869,211.08244627484763,0.4,84.43297850993906,84.43297850993906,54.53663297853522,5.537566022806407,37.69339332638058,0.5801823191978818,,77715,340.7646393596201,0.004384798807947244,2.0759289456369383
568,199.01159800555214,16.692519950224824,1.2258408949580326,216.929958850735,0.4,86.771983540294,86.771983540294,54.355224577933214,5.628315573416496,37.480957948727216,0.58275821313362,,79128,354.16162503229253,0.004475806604897034,2.0806066934797816
569,204.40666270351454,17.06996602529632,1.2663743349904297,222.7430030638013,0.4,89.09720122552052,89.09720122552052,54.174310048895315,5.718627153054588,37.26830111692618,0.5853212762916946,,80541,368.0806424472345,0.004570102711007245,2.0854534585013424
570,209.77142514380827,17.441983536389813,1.3070018966695736,228.52041057686765,0.42,95.9785724422844,95.9785724422844,53.99389441518999,5.808499060555733,37.0554227464933,0.5878714598750777,,81954,383.2480157840468,0.004676379624960914,2.090916030079304
571,215.10485333993978,17.808583199541236,1.347707762483303,234.26114430196432,0.44,103.07490349286431,103.07490349286431,53.81398275368412,5.8979295967812275,36.84232277075933,0.5904087153319502,,83367,399.72052736517463,0.004794709265838697,2.096998104812591
572,220.40602557854905,18.169784042216275,1.3884768853869451,239.96428650615226,0.44,105.584286062707,105.584286062707,53.634580194764176,5.9869170647050645,36.62900114094081,0.5929329943566252,,84780,416.77980116421105,0.00491601558344198,2.103233178998653
573,225.67412060066889,18.525612419177552,1.4292949439395288,245.62902796378597,0.44,108.07677230406583,108.07677230406583,53.4556919227533,6.075459769501264,36.415457826209945,0.5954442488904688,,86193,434.4294345524419,0.0050401939200682404,2.109615873292438
574,230.90840863822743,18.87610112570871,1.470148300216104,251.25465806415224,0.65,163.31552774169896,163.31552774169896,53.277323176324195,6.163556018632064,36.20169281376356,0.5979424311228146,,87606,461.37978997803475,0.005266531858297774,2.1212495117035615
575,236.10824323164098,19.22128859890961,1.5110239603376152,256.84055579088823,0.3,77.05216673726646,77.05216673726646,53.09947924890729,6.251204121936981,35.98770610889111,0.6004274934918741,,89019,474.2252872478504,0.005327236738761954,2.124369707259971
576,241.27305376046783,19.561218198632705,1.5519095374641796,262.3861814965647,0.33,86.58743989386635,86.58743989386635,52.922165489093786,6.338402391722703,35.773497735041715,0.6028993886856415,,90432,488.8049979382927,0.005405221580173972,2.1283780827609275
577,246.40233862481895,19.895937560416957,1.5927932171031771,267.8910694023391,0.32,85.72514220874851,85.72514220874851,52.74538730103331,6.425149142853856,35.55906773389015,0.6053580696427959,,91845,503.3807989289386,0.005480764319548572,2.132260935637225
578,251.49565902052638,20.225498013492906,1.6336637245896894,273.354820758609,0.35,95.67418726551314,95.67418726551314,52.56915014482566,6.511442692844586,35.34441616540173,0.607803489553596,,93258,519.8038818351008,0.005573826179363709,2.1370442611169245
579,256.5526332559895,20.54995405758854,1.6745102946035086,278.7770976081816,0.37,103.14752611502718,103.14752611502718,52.39345953690632,6.597281361950978,35.12954310789621,0.6102356018607714,,94671,537.6754617687888,0.005679410397785898,2.142471228547365
580,261.5729315631474,20.869362892861258,1.715322642593778,284.15761709860243,0.34,96.61358981352484,96.61358981352484,52.218321050425054,6.682663473264309,34.91444865811035,0.6126543602604098,,96084,554.5681216730509,0.005771701029027214,2.147214913326834
581,266.55627135918763,21.18378399782347,1.756090937989257,289.49614629500036,0.38,110.00853559210013,110.00853559210013,52.043740315617534,6.767587352805121,34.69913293125953,0.6150597187028377,,97497,573.9750202820624,0.0058871044266188945,2.153146580856805
582,271.5024129194264,21.49327875062058,1.796805779079086,294.792497449126,0.86,253.52154780624838,253.52154780624838,51.86972302016917,6.8520513296180665,34.48359606109796,0.6174516313934977,,98910,619.0911121605254,0.0062591357007433564,2.172268772013306
583,276.411155425294,21.79791008946644,1.8374581694557242,300.04652368421614,0.72,216.03349705263562,216.03349705263562,51.69627490957087,6.936053735867614,34.26783819997786,0.6198300527938201,,100323,657.8654135979,0.00655747349658503,2.1876031612382967
584,281.2823333545558,22.097742208444014,1.8780394959182298,305.25811505891807,0.72,219.785842842421,219.785842842421,51.52340178746614,7.019592906934476,34.05185951890708,0.6221949376220897,,101736,697.6441308652636,0.006857396898494767,2.203019049693167
585,286.11581318382656,22.392840285245004,1.9185415077404508,310.427194976812,0.71,220.40330843353652,220.40330843353652,51.35110951598904,7.1026671815128815,33.83566020760567,0.6245462408543082,,103149,737.8622309846895,0.007153362911755708,2.218231530672683
586,290.9114903760951,22.68327023775168,1.9589562972146828,315.5537169110615,0.75,236.66528768329613,236.66528768329613,51.17940401609242,7.185274901708588,33.6192404745609,0.6268839177250517,,104562,781.3950530973027,0.007473030863002838,2.2346622774821827
587,295.669286628409,22.969098506662842,1.9992762813871294,320.63766141645897,0.68,218.03360976319212,218.03360976319212,51.008291267866106,7.267414413137647,33.40260054708104,0.6292079237283221,,105975,821.8166148788199,0.007754815898832932,2.2491458644678883
588,300.38914735708676,23.250391861635737,2.039494184907018,325.6790334036295,0.65,211.69137171235917,211.69137171235917,50.83777731084409,7.349084065025958,33.185740671347645,0.6315182146183951,,107388,861.3651862939569,0.008021056228758865,2.262830462609254
589,305.0710393998306,23.527217228658774,2.0796030239162993,330.6778596524057,0.95,314.1439666697854,314.1439666697854,50.667868244300514,7.430282210309531,32.968661112466265,0.6338147464106625,,108801,920.4977814042543,0.008460379788827807,2.285411438133324
590,309.71494891595734,23.799641536590396,2.1195960909118132,335.6341865434595,0.9,302.0707678891136,302.0707678891136,50.4985702275337,7.511007205735504,32.75136215451594,0.6360974753824691,,110214,977.7789595702505,0.00887164025958817,2.3065499871854165
591,314.32087946762397,24.067731580997567,2.1594669405163023,340.5480779891378,0.9,306.49327019022405,306.49327019022405,50.32988948013756,7.591257411963869,32.533844100596866,0.6383663580739457,,111627,1036.3206786759813,0.009283781510530439,2.327733807826691
592,318.88885026645346,24.331553903607237,2.1992093760990206,345.4196135461597,0.9,310.87765219154375,310.87765219154375,50.16183228225987,7.671031193669928,32.31610727287661,0.6406213512888367,,113040,1096.1223485592277,0.00969676529157137,2.348960934025112
593,323.41889457133476,24.591174685845562,2.2388174371906344,350.248886694371,0.9,315.2239980249339,315.2239980249339,49.99440497484679,7.750326919647438,32.09815201263476,0.6428624120953217,,114453,1157.1830823115113,0.010110552648786063,2.3702293635715908
594,327.9110582244338,24.846659655086018,2.2782853876408775,355.0360032671607,0.35,124.26260114350625,124.26260114350625,49.827613959872785,7.829142962912404,31.87997868030591,0.6450894978268331,,115866,1181.4181023898796,0.010196417433844956,2.374642763593866
595,332.36539831359914,25.098074002360125,2.317607704471025,359.7810800204303,0.35,125.92337800715059,125.92337800715059,49.66146570055549,7.9074777008076405,31.661587655520876,0.6473025660828691,,117279,1206.1417364047247,0.010284379440519827,2.3791639595876832
596,336.78198195036924,25.345482310402787,2.3567790673763622,364.4842433281484,0.33,120.27980029828898,120.27980029828898,49.49596672155468,7.985329515107907,31.44297933714628,0.6495015747298002,,118692,1229.9126523543887,0.01036222030426978,2.3831649347205315
597,341.1608851537501,25.58894849101278,2.395794348837013,369.1456279935999,0.37,136.58388235763195,136.58388235763195,49.331123609154744,8.062696792125744,31.224154143322373,0.6516864819016716,,120105,1257.0799008323543,0.0104665076460793,2.3885252434472055
598,345.50219183077843,25.82853573080588,2.4346486047982556,373.76537616638257,0.39,145.7684967048892,145.7684967048892,49.16694301142981,8.139577922817915,31.005112511499064,0.6538572460009999,,121518,1286.25752588017,0.0105849135591449,2.394611238526595
599,349.8059928456787,26.064306444526114,2.4733370658841576,378.34363635608895,0.36,136.20370908819203,136.20370908819203,49.00343163839086,8.215971302892529,30.785854898470085,0.656013825699566,,122931,1313.6899168522118,0.010686400638180864,2.399827615375041
600,354.072385170123,26.296322235160105,2.511855129110753,382.8805625343939,0.34,130.17939126169392,130.17939126169392,48.840596262114076,8.291875332916703,30.566381780405337,0.658156179939201,,124344,1340.0687209308248,0.010777108030390085,2.404489922588902
601,358.3014711077587,26.524643860171157,2.5501983500673346,387.3763133179972,0.33,127.83418339493907,127.83418339493907,48.678443716849614,8.367288418424886,30.346693652881328,0.6602842679325684,,125757,1366.1271907174832,0.01086322980603452,2.408916531777836
602,362.49335758675574,26.749331203234977,2.5883624355365384,391.83105122552723,0.34,133.22255741667928,133.22255741667928,48.51698089911003,8.44220897002772,30.12679103090971,0.6623980491639404,,127170,1393.4434234421615,0.010957328170497455,2.4137531329937123
603,366.6481555146631,26.97044325091731,2.6263432365258756,396.24494200210626,0.34,134.72328028071612,134.72328028071612,48.35621476773746,8.516635403521498,29.90667444896375,0.6644974833899692,,128583,1421.2264815278259,0.011052988976208565,2.4186700427811965
604,370.76597919035356,27.18803807378725,2.664136741685234,400.61815400582606,0.36,144.22253544209738,144.22253544209738,48.19615234394887,8.59056613999818,29.686344461002907,0.6665825306404534,,129996,1451.1366747426505,0.011162933280582868,2.4243211160942173
605,374.846945768279,27.40217281150753,2.7017390710865197,404.95085765087305,0.36,145.7823087543143,145.7823087543143,48.036800711358396,8.663999605955922,29.465801640495343,0.668653151219099,,131409,1481.5381744727022,0.011274251949810913,2.4300428309615376
606,378.8911747706722,27.612903661487277,2.7391464703432917,409.2432249025028,0.37,151.41999321392603,151.41999321392603,47.878167015976025,8.736934233410173,29.245046580438316,0.6707093057042747,,132822,1513.2874576922336,0.011393349427747163,2.4361643720731383
607,382.89878764369183,27.82028587072137,2.7763553050496257,413.4954288194628,0.37,152.99330866320125,152.99330866320125,47.72025846618156,8.80936846000522,29.02407989337651,0.6727509549497631,,134235,1545.5383011377055,0.011513676024417666,2.4423490891729562
608,386.86990735385507,28.024373730476793,2.813362055518901,417.70764313985075,0.39,162.90598082454179,162.90598082454179,47.56308233267324,8.881300729126304,28.802902211418207,0.6747780600855057,,135648,1580.0591912959699,0.011648230650624924,2.449265118717467
609,390.8046580214038,28.225220573518186,2.850163311804421,421.8800419067264,0.37,156.09561550548875,156.09561550548875,47.40664594838986,8.952729490012155,28.58151418624932,0.6767905825183423,,137061,1613.3076322002264,0.011770727137553545,2.4555613669147762
610,394.70316458753587,28.422878773594274,2.8867557689849845,426.0127991301151,0.37,157.6247356781426,157.6247356781426,47.25095670840546,9.023653197868,28.35991648914513,0.6787884839327474,,138474,1647.0519598492283,0.011894304778147726,2.461913185781813
611,398.56555251268713,28.617399746933362,2.9231362226996622,430.10608848232016,0.37,159.13925273845845,159.13925273845845,47.096022069796035,9.094070313979032,28.138109810979902,0.6807717262915575,,139887,1681.2901359612636,0.012018916239259285,2.4683181424222833
612,402.3919475032897,28.808833955519916,2.959301564917013,434.16008302372666,0.33,143.27282739782981,143.27282739782981,46.94184955147664,9.163979305824299,27.91609486223412,0.682740271836697,,141300,1712.265466443808,0.012117943853105505,2.4734081041901375
613,406.1824752646381,28.99723091194612,2.9952487799249483,438.1749549565091,0.39,170.88823243303855,170.88823243303855,46.78844673400859,9.233378647191001,27.693872372999497,0.6846940830898963,,142713,1749.3887009175442,0.012258089318545221,2.480611499620164
614,409.9372612777006,29.182639185651954,3.030974940528358,442.1508754038809,0.36,159.17431514539712,159.17431514539712,46.635821259375184,9.30226681828918,27.471443092981538,0.6866331228534056,,144126,1784.1304503808806,0.01237896320151035,2.4868243469172824
615,413.6564305978853,29.365106410385405,3.066477204442425,446.0880142127131,0.39,173.97432554295813,173.97432554295813,46.483980830725564,9.370642305866784,27.248807791499893,0.6885573542107027,,145539,1822.278573049042,0.012520895244910587,2.4941195714155975
616,417.3401076739366,29.544679292730173,3.101752810870313,449.9865397775371,0.4,179.99461591101485,179.99461591101485,46.33293321208508,9.438503603325085,27.025967257486137,0.6904667405271964,,146952,1861.9266244046246,0.012670304755325715,2.501799133370385
617,420.98841618529167,29.721403621563688,3.136799077254688,453.84661888411006,0.39,177.00018136480293,177.00018136480293,46.18268622803159,9.505849210834468,26.802922299479224,0.6923612454509236,,148365,1901.0896369260408,0.01281359914350447,2.509164381598122
618,424.60147889635357,29.895324278320587,3.171613396193087,457.66841657086724,0.38,173.91399829692955,173.91399829692955,46.03324776333648,9.572677635450473,26.57967374561846,0.6942408329132413,,149778,1939.739092714061,0.01295076107782225,2.516214425263383
619,428.17941752627775,30.066485247950048,3.206193232507937,461.45209600673576,0.38,175.3517964825596,175.3517964825596,45.884625762569414,9.638987391230204,26.356222443633957,0.6961054671295136,,151191,1978.8765506205352,0.013088586957031405,2.5232985953099814
620,431.72235263297136,30.23492963046532,3.2405361204624414,465.1978183838991,0.42,195.38308372123763,195.38308372123763,45.73682822966558,9.704776999348994,26.132569260834565,0.6979551125997927,,152604,2022.6701500889037,0.013254371773275299,2.531819838462245
621,435.23040351011554,30.400699652994373,3.2746396611141972,468.9057428242241,0.35,164.11700998847843,164.11700998847843,45.589863227454785,9.770044988217316,25.908715084093227,0.6997897341094955,,154017,2059.6093033024376,0.013372610187852236,2.5378972242167164
622,438.703688096118,30.5638366822495,3.308501519798888,472.5760262981664,0.38,179.57888999330325,179.57888999330325,45.44373887715091,9.834789893597963,25.684660819829872,0.7016092967300726,,155430,2100.1944631108217,0.013512156360489106,2.545069816345161
623,442.1423228939919,30.724381237341728,3.342119423736851,476.20882355507047,0.33,157.14891177317327,157.14891177317327,45.29846335780086,9.899010258723434,25.460407393991517,0.7034137658196746,,156843,2135.8536608658255,0.013617781226231489,2.5504988730242237
