,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Simulation results - disaggregated. Individual dwelling simulations are listed below in sequential order (dwelling 1 first, then dwelling 2 etc.) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dwelling index,Date,Time,Occupancy,Activity,Lighting demand,Appliance demand,"Casual thermal gains from occupants, lighting and appliances",Outdoor temperature,Outdoor global radiation (horizontal),Passive solar gains,Primary heating system thermal output,External building node temperature,Internal building node temperature,Hot water demand (litres),Hot water temperature in hot water tank,Space heating timer settings,Hot water heating timer settings,Heating system switched on,Hot water heating required,Emitter temperature,Radiation incident on PV array,PV output,Net dwelling electricity demand,Heat output from primary heating system to space,Heat output from primary heating system to hot water,Fuel flow rate (gas),Solar power incident on collector,Solar thermal collector control state,Solar thermal collector temperature,Heat gains to cylinder from solar thermal collector,Dwelling self-consumption,Space cooling timer settings,Cooling system switched on,Cooling output from cooling system to space,Cooler Emitter temperature,Heating Thermostat Set Point,Cooling Thermostat Set Point,Electricity used by cooling system,Electricity used by heating system
,,,,,Plight,Pa,θc,θo,Go,φs,φh,θb,θi,,θcyl,,,,,θem,Gi,Ppv,Pnet,"φh, space","φh, water",mfuel,,,θcollector,φcollector,Pself,,,"φh, space",θem,θem,θem,,
,,,,,W,W,W,°C,Wm-2,W,W,°C,°C,ltr.min-1,°C,,,,,°C,Wm-2,W,W,W,W,m3/h,W,,°C,W,kWh,,,W,°C,°C,°C,W,W
1,2015-01-01 00:00:00,03:57:00,2,0,0,258,403.2,2.3733517026083506,0,0,0,16.16478102534798,19.024662343458193,0,58.642391691805855,1,1,0,0,48.155844268127154,0,0,258,0,0,0,0,0,0,0,0,0,0,0,18.889672237343845,20,25,0,0
1,2015-01-01 00:00:00,03:58:00,2,0,0,258,403.2,2.375092300312942,0,0,0,16.162355631641,19.147629386395657,0,58.635600081060424,1,1,0,0,47.16498774007719,0,0,258,0,0,0,0,0,0,0,0,0,0,0,19.024662343458193,20,25,0,0
1,2015-01-01 00:00:00,03:59:00,2,0,0,258,403.2,2.3763328980175333,0,0,0,16.160014487873383,19.25923998243475,0,58.62883071465563,1,1,0,0,46.21201636750298,0,0,258,0,0,0,0,0,0,0,0,0,0,0,19.147629386395657,20,25,0,0
1,2015-01-01 00:00:00,04:00:00,2,0,0,258,403.2,2.3758234957221247,0,0,0,16.1577494372318,19.360120895588143,0,58.62208164195867,1,1,0,0,45.29525526597005,0,0,258,0,0,0,0,0,0,0,0,0,0,0,19.25923998243475,20,25,0,0
1,2015-01-01 00:00:00,04:01:00,2,0,0,258,403.2,2.375314093426716,0,0,0,16.15555329456679,19.45087554712693,0,58.615351020116435,1,1,0,0,44.41310783840604,0,0,258,0,0,0,0,0,0,0,0,0,0,0,19.360120895588143,20,25,0,0
1,2015-01-01 00:00:00,04:02:00,2,0,0,258,403.2,2.3750546911313073,0,0,21749.999999999996,16.15341935997961,19.532077875953135,0,58.60863711003535,1,1,1,0,49.79819829563216,0,0,258,21749.999999999996,0,2.61,0,0,0,0,0,0,0,0,19.45087554712693,20,25,0,0
1,2015-01-01 00:00:00,04:03:00,2,0,0,248,403.2,2.3752952888358987,0,0,0,16.151341398809766,19.652663615346988,0,58.60193827130951,0,1,0,0,48.76873841741179,0,0,248,0,0,0,0,0,0,0,0,0,0,0,19.532077875953135,20,25,0,0
1,2015-01-01 00:00:00,04:04:00,2,0,0,248,403.2,2.37603588654049,0,0,0,16.149345613639284,19.76112562454816,0,58.59526125279706,0,1,0,0,47.77839573706945,0,0,248,0,0,0,0,0,0,0,0,0,0,0,19.652663615346988,20,25,0,0
1,2015-01-01 00:00:00,04:05:00,2,0,0,248,403.2,2.377526484245081,0,0,0,16.147424124502507,19.858688032659114,0,58.58860397240365,0,1,0,0,46.82542736589526,0,0,248,0,0,0,0,0,0,0,0,0,0,0,19.76112562454816,20,25,0,0
1,2015-01-01 00:00:00,04:06:00,2,0,0,248,403.2,2.3787670819496722,0,0,0,16.14556955706175,19.945960912711907,0,58.58196455824255,0,1,0,0,45.908191334152534,0,0,248,0,0,0,0,0,0,0,0,0,0,0,19.858688032659114,20,25,0,0
1,2015-01-01 00:00:00,04:07:00,2,0,0,248,403.2,2.3792576796542635,0,0,0,16.143774791825624,20.02352689785016,0,58.575341243331884,0,1,0,0,45.02512227219877,0,0,248,0,0,0,0,0,0,0,0,0,0,0,19.945960912711907,20,25,0,0
1,2015-01-01 00:00:00,04:08:00,2,0,0,248,403.2,2.3784982773588546,0,0,0,16.142032945715037,20.09193640923044,0,58.56873236087266,0,1,0,0,44.17472787171072,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.02352689785016,20,25,0,0
1,2015-01-01 00:00:00,04:09:00,2,0,0,248,403.2,2.376238875063446,0,0,0,16.140337428817098,20.15171047856238,0,58.56213633870952,0,1,0,0,43.35558530495969,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.09193640923044,20,25,0,0
1,2015-01-01 00:00:00,04:10:00,2,0,0,248,403.2,2.3742294727680373,0,0,0,16.13868255128148,20.20335189703611,0,58.55555169427635,0,1,0,0,42.56633786188495,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.15171047856238,20,25,0,0
1,2015-01-01 00:00:00,04:11:00,2,0,0,248,403.2,2.3707200704726286,0,0,0,16.137062413698775,20.247329144048667,0,58.54897703145397,0,1,0,0,41.80569208076765,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.20335189703611,20,25,0,0
1,2015-01-01 00:00:00,04:12:00,2,0,0,248,403.2,2.3674606681772197,0,0,0,16.135471981220196,20.28409513172967,0,58.54241103467327,0,1,0,0,41.07241442985884,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.247329144048667,20,25,0,0
1,2015-01-01 00:00:00,04:13:00,2,0,0,248,403.2,2.359701265881811,0,0,0,16.13390503575256,20.31405631770552,0,58.53585246623277,0,1,0,0,40.365328739446284,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.28409513172967,20,25,0,0
1,2015-01-01 00:00:00,04:14:00,2,0,0,248,403.2,2.3529418635864023,0,0,0,16.132357357957776,20.337624776066853,0,58.52930015832159,0,1,0,0,39.68331267067959,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.31405631770552,20,25,0,0
1,2015-01-01 00:00:00,04:15:00,2,0,0,248,403.2,2.3461824612909936,0,0,0,16.13082469237988,20.355186283390264,0,58.522753013970345,0,1,0,0,39.02529607562474,0,0,248,0,0,0,0,0,0,0,0,0,0,0,20.337624776066853,20,25,0,0
1,2015-01-01 00:00:00,04:16:00,2,0,0,63,218.2,2.339423058995585,0,0,0,16.129303043382016,20.35500596470313,0,58.51621000253082,0,1,0,0,38.39025832758955,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.355186283390264,20,25,0,0
1,2015-01-01 00:00:00,04:17:00,2,0,0,63,218.2,2.3324136567001763,0,0,0,16.127780563846287,20.35002788863594,0,58.50966808183862,0,1,0,0,37.776814369668244,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.35500596470313,20,25,0,0
1,2015-01-01 00:00:00,04:18:00,2,0,0,63,218.2,2.3254042544047677,0,0,0,16.126254074967694,20.34042914490449,0,58.50312642923407,0,1,0,0,37.18406653017735,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.35002788863594,20,25,0,0
1,2015-01-01 00:00:00,04:19:00,2,0,0,63,218.2,2.317894852109359,0,0,0,16.12472036174159,20.32650709054946,0,58.49658425255676,0,1,0,0,36.61115369394358,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.34042914490449,20,25,0,0
1,2015-01-01 00:00:00,04:20:00,2,0,0,63,218.2,2.31063544981395,0,0,0,16.123176644366083,20.30854563976154,0,58.490040810757556,0,1,0,0,36.05725414961044,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.32650709054946,20,25,0,0
1,2015-01-01 00:00:00,04:21:00,2,0,0,63,218.2,2.303376047518541,0,0,0,16.121620255578385,20.28681253481427,0,58.48349541158539,0,1,0,0,35.52158379213259,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.30854563976154,20,25,0,0
1,2015-01-01 00:00:00,04:22:00,2,0,0,63,218.2,2.2961166452231323,0,0,0,16.120048708159835,20.26156137977914,0,58.47694740880651,0,1,0,0,35.00339429358435,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.28681253481427,20,25,0,0
1,2015-01-01 00:00:00,04:23:00,2,0,0,63,218.2,2.2888572429277234,0,0,0,16.118459685390363,20.233032331625918,0,58.47039619977296,0,1,0,0,34.50197140535968,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.26156137977914,20,25,0,0
1,2015-01-01 00:00:00,04:24:00,2,0,0,63,218.2,2.2815978406323145,0,0,0,16.116851031970278,20.201452771082575,0,58.46384122310985,0,1,0,0,34.01663334162724,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.233032331625918,20,25,0,0
1,2015-01-01 00:00:00,04:25:00,2,0,0,63,218.2,2.2743384383369056,0,0,0,16.11522074539552,20.167037940515023,0,58.457281956518074,0,1,0,0,33.546729240588306,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.201452771082575,20,25,0,0
1,2015-01-01 00:00:00,04:26:00,2,0,0,63,218.2,2.2670790360414967,0,0,0,16.11356696776407,20.129991550580616,0,58.450717914686756,0,1,0,0,33.091637699769485,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.167037940515023,20,25,0,0
1,2015-01-01 00:00:00,04:27:00,2,0,0,63,218.2,2.260819633746088,0,0,0,16.111888291322295,20.090511225597798,0,58.44414864731005,0,1,0,0,32.650765381769865,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.129991550580616,20,25,0,0
1,2015-01-01 00:00:00,04:28:00,2,0,0,63,218.2,2.2543102314506793,0,0,0,16.110183048999733,20.04877790366121,0,58.437573738037756,0,1,0,0,32.223545852648364,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.090511225597798,20,25,0,0
1,2015-01-01 00:00:00,04:29:00,2,0,0,63,218.2,2.2475508291552706,0,0,0,16.108449695266103,20.004962748096936,0,58.43099280160901,0,1,0,0,31.809438099281454,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.04877790366121,20,25,0,0
1,2015-01-01 00:00:00,04:30:00,2,0,0,63,218.2,2.241541426859862,0,0,0,16.10668711286454,19.95923244069154,0,58.42440548217127,0,1,0,0,31.407925332234363,0,0,63,0,0,0,0,0,0,0,0,0,0,0,20.004962748096936,20,25,0,0
1,2015-01-01 00:00:00,04:31:00,2,0,0,63,218.2,2.2352820245644534,0,0,0,16.104893982763752,19.91173972131394,0,58.41781145250701,0,1,0,0,31.01851400939277,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.95923244069154,20,25,0,0
1,2015-01-01 00:00:00,04:32:00,2,0,0,63,218.2,2.229022622269045,0,0,0,16.103069166777587,19.862630176156568,0,58.411210411638805,0,1,0,0,30.640732571022742,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.91173972131394,20,25,0,0
1,2015-01-01 00:00:00,04:33:00,2,0,0,63,218.2,2.224013219973636,0,0,0,16.10121201597747,19.812047426599364,0,58.404602083598434,0,1,0,0,30.274130448748384,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.862630176156568,20,25,0,0
1,2015-01-01 00:00:00,04:34:00,2,0,0,63,218.2,2.219003817678227,0,0,0,16.099321585587997,19.760121134871046,0,58.39798621708581,0,1,0,0,29.918277284729708,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.812047426599364,20,25,0,0
1,2015-01-01 00:00:00,04:35:00,2,0,0,63,218.2,2.2164944153828183,0,0,0,16.097397801011628,19.706985965453164,0,58.39136258307171,0,1,0,0,29.572761769428393,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.760121134871046,20,25,0,0
1,2015-01-01 00:00:00,04:36:00,2,0,0,63,218.2,2.2139850130874095,0,0,0,16.095439893645047,19.652757052861688,0,58.38473097565155,0,1,0,0,29.237191163851005,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.706985965453164,20,25,0,0
1,2015-01-01 00:00:00,04:37:00,2,0,0,63,218.2,2.2197256107920005,0,0,0,16.093449756909752,19.59758332502153,0,58.378091208693355,0,1,0,0,28.911190003613275,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.652757052861688,20,25,0,0
1,2015-01-01 00:00:00,04:38:00,2,0,0,63,218.2,2.2254662084965915,0,0,0,16.09142679610653,19.541565759447483,0,58.371443121627586,0,1,0,0,28.59440066080403,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.59758332502153,20,25,0,0
1,2015-01-01 00:00:00,04:39:00,2,0,0,63,218.2,2.231456806201183,0,0,0,16.089370562369876,19.484801188402702,0,58.36478657122264,0,1,0,0,28.286481106336122,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.541565759447483,20,25,0,0
1,2015-01-01 00:00:00,04:40:00,2,0,0,63,218.2,2.237447403905774,0,0,0,16.087280593113547,19.427379651278976,0,58.3581214308713,0,1,0,0,27.987104238379203,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.484801188402702,20,25,0,0
1,2015-01-01 00:00:00,04:41:00,2,0,0,63,218.2,2.2426880016103654,0,0,0,16.08515625087716,19.369382311452956,0,58.35144758942337,0,1,0,0,27.695957143579875,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.427379651278976,20,25,0,0
1,2015-01-01 00:00:00,04:42:00,2,0,0,63,218.2,2.2481785993149566,0,0,0,16.08299726594178,19.31089037612917,0,58.34476494966143,0,1,0,0,27.41274031255515,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.369382311452956,20,25,0,0
1,2015-01-01 00:00:00,04:43:00,2,0,0,63,218.2,2.2546691970195476,0,0,0,16.080803657667577,19.251983894074215,0,58.33807342830597,0,1,0,0,27.13716718546583,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.31089037612917,20,25,0,0
1,2015-01-01 00:00:00,04:44:00,2,0,0,63,218.2,2.2619097947241387,0,0,0,16.078575420114024,19.192737040954057,0,58.33137295581439,0,1,0,0,26.868963672153193,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.251983894074215,20,25,0,0
1,2015-01-01 00:00:00,04:45:00,2,0,0,63,218.2,2.26415039242873,0,0,0,16.076310794857957,19.133191668575805,0,58.32466347537184,0,1,0,0,26.607867528234856,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.192737040954057,20,25,0,0
1,2015-01-01 00:00:00,04:46:00,2,0,0,63,218.2,2.266640990133321,0,0,0,16.074009697910874,19.073412185292288,0,58.31794493734782,0,1,0,0,26.353626852736248,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.133191668575805,20,25,0,0
1,2015-01-01 00:00:00,04:47:00,2,0,0,63,218.2,2.269631587837912,0,0,0,16.071672166384037,19.01346005432376,0,58.311217303161754,0,1,0,0,26.10600050350346,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.073412185292288,20,25,0,0
1,2015-01-01 00:00:00,04:48:00,2,0,0,63,218.2,2.2726221855425033,0,0,0,16.069298121421035,18.953390587962303,0,58.30448054477624,0,1,0,0,25.86475763108238,0,0,63,0,0,0,0,0,0,0,0,0,0,0,19.01346005432376,20,25,0,0
1,2015-01-01 00:00:00,04:49:00,2,0,0,63,218.2,2.2746127832470946,0,0,0,16.066887207569636,18.89325081293938,0,58.29773464364079,0,1,0,0,25.629677119411628,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.953390587962303,20,25,0,0
1,2015-01-01 00:00:00,04:50:00,2,0,0,63,218.2,2.276603380951686,0,0,0,16.064439414220434,18.833089553498038,0,58.29097958926981,0,1,0,0,25.40054697293298,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.89325081293938,20,25,0,0
1,2015-01-01 00:00:00,04:51:00,2,0,0,63,218.2,2.277843978656277,0,0,0,16.06195452813424,18.772948826971263,0,58.284215379549394,0,1,0,0,25.17716406751002,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.833089553498038,20,25,0,0
1,2015-01-01 00:00:00,04:52:00,2,0,0,63,218.2,2.2793345763608683,0,0,0,16.059432677456012,18.712872727703566,0,58.27744201956895,0,1,0,0,24.959333617151557,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.772948826971263,20,25,0,0
1,2015-01-01 00:00:00,04:53:00,2,0,0,63,218.2,2.28107517406546,0,0,0,16.056874019428257,18.652902471971785,0,58.27065952197606,0,1,0,0,24.746868961047884,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.712872727703566,20,25,0,0
1,2015-01-01 00:00:00,04:54:00,2,0,0,63,218.2,2.283315771770051,0,0,0,16.05427881678772,18.593077819008094,0,58.26386790648177,0,1,0,0,24.539591189310602,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.652902471971785,20,25,0,0
1,2015-01-01 00:00:00,04:55:00,2,0,0,63,218.2,2.283056369474642,0,0,0,16.051646418374652,18.533421340110642,0,58.25706719960963,0,1,0,0,24.337328829776503,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.593077819008094,20,25,0,0
1,2015-01-01 00:00:00,04:56:00,2,0,0,63,218.2,2.2835469671792334,0,0,0,16.048977206945686,18.473969579101528,0,58.250257431748004,0,1,0,0,24.13991701040011,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.533421340110642,20,25,0,0
1,2015-01-01 00:00:00,04:57:00,2,0,0,63,218.2,2.282287564883825,0,0,0,16.046270805777805,18.414744372049096,0,58.24343863954469,0,1,0,0,23.947197710015807,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.473969579101528,20,25,0,0
1,2015-01-01 00:00:00,04:58:00,2,0,0,63,218.2,2.271778162588416,0,0,0,16.043524503012964,18.35572929746915,0,58.23661086338455,0,1,0,0,23.759019025050954,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.414744372049096,20,25,0,0
1,2015-01-01 00:00:00,04:59:00,2,0,0,63,218.2,2.2632687602930073,0,0,0,16.040739103518266,18.296962382666724,0,58.22977414083039,0,1,0,0,23.575233660167218,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.35572929746915,20,25,0,0
1,2015-01-01 00:00:00,05:00:00,2,0,0,63,218.2,2.2552593579975984,0,0,0,16.037914966582207,18.238471485842723,0,58.22292851595756,0,1,0,0,23.39570062351754,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.296962382666724,20,25,0,0
1,2015-01-01 00:00:00,05:01:00,2,0,0,63,218.2,2.2467499557021897,0,0,0,16.035052156275164,18.180277765771145,0,58.216074037609545,0,1,0,0,23.22028466645377,0,0,63,0,0,0,0,0,0,0,0,0,0,0,18.238471485842723,20,25,0,0
1,2015-01-01 00:00:00,05:02:00,2,0,0,258,413.2,2.238240553406781,0,0,0,16.032150907292465,18.135158054883323,0,58.20921075824866,0,1,0,0,23.048855860308105,0,0,258,0,0,0,0,0,0,0,0,0,0,0,18.180277765771145,20,25,0,0
1,2015-01-01 00:00:00,05:03:00,2,0,0,258,413.2,2.2304811511113725,0,0,0,16.029220156682346,18.089856949585943,0,58.20234092064237,0,1,0,0,22.881723281892295,0,0,258,0,0,0,0,0,0,0,0,0,0,0,18.135158054883323,20,25,0,0
1,2015-01-01 00:00:00,05:04:00,2,0,0,258,413.2,2.2244717488159638,0,0,0,16.026260361352012,18.044561633314053,0,58.19546449481876,0,1,0,0,22.718734631133575,0,0,258,0,0,0,0,0,0,0,0,0,0,0,18.089856949585943,20,25,0,0
1,2015-01-01 00:00:00,05:05:00,2,0,0,258,413.2,2.218712346520555,0,0,0,16.02327163181987,17.99930281266175,0,58.18858148289964,0,1,0,0,22.559749155017265,0,0,258,0,0,0,0,0,0,0,0,0,0,0,18.044561633314053,20,25,0,0
1,2015-01-01 00:00:00,05:06:00,2,0,0,258,413.2,2.212952944225146,0,0,0,16.020254020514145,17.954109605168764,0,58.18169189227046,0,1,0,0,22.404631932488165,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.99930281266175,20,25,0,0
1,2015-01-01 00:00:00,05:07:00,2,0,0,258,413.2,2.2071935419297373,0,0,0,16.017207599108943,17.909009209756498,0,58.17479573530695,0,1,0,0,22.253253622035125,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.954109605168764,20,25,0,0
1,2015-01-01 00:00:00,05:08:00,2,0,0,258,413.2,2.2024341396343283,0,0,0,16.014132770563833,17.864031880878645,0,58.16789302904543,0,1,0,0,22.1054902066515,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.909009209756498,20,25,0,0
1,2015-01-01 00:00:00,05:09:00,2,0,0,258,413.2,2.1961747373389198,0,0,0,16.011029174170872,17.819193790311207,0,58.16098379570575,0,1,0,0,21.961222916659224,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.864031880878645,20,25,0,0
1,2015-01-01 00:00:00,05:10:00,2,0,0,258,413.2,2.189915335043511,0,0,0,16.007896930286535,17.774517139403276,0,58.15406806027625,0,1,0,0,21.82033757222562,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.819193790311207,20,25,0,0
1,2015-01-01 00:00:00,05:11:00,2,0,0,258,413.2,2.1834059327481024,0,0,0,16.004736095530838,17.730021286531766,0,58.14714585154696,0,1,0,0,21.682724632333702,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.774517139403276,20,25,0,0
1,2015-01-01 00:00:00,05:12:00,2,0,0,258,413.2,2.1766465304526936,0,0,0,16.001546739297904,17.685724179802865,0,58.140217201621525,0,1,0,0,21.54827894029962,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.730021286531766,20,25,0,0
1,2015-01-01 00:00:00,05:13:00,2,0,0,258,413.2,2.171387128157285,0,0,0,15.998329491136166,17.641650938953447,0,58.133282145674926,0,1,0,0,21.416899526677284,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.685724179802865,20,25,0,0
1,2015-01-01 00:00:00,05:14:00,2,0,0,258,413.2,2.1643777258618764,0,0,0,15.99508397830504,17.59780924587873,0,58.126340723182345,0,1,0,0,21.28848971076831,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.641650938953447,20,25,0,0
1,2015-01-01 00:00:00,05:15:00,2,0,0,258,413.2,2.157368323566468,0,0,0,15.991810381846076,17.55421449514938,0,58.11939297492909,0,1,0,0,21.162956361622406,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.59780924587873,20,25,0,0
1,2015-01-01 00:00:00,05:16:00,2,0,0,258,413.2,2.150358921271059,0,0,0,15.988508892826559,17.51088080996581,0,58.11243894433256,0,1,0,0,21.04021003963353,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.55421449514938,20,25,0,0
1,2015-01-01 00:00:00,05:17:00,2,0,0,258,413.2,2.1415995189756503,0,0,0,15.98517916315984,17.467812685159426,0,58.105478677223815,0,1,0,0,20.92016482774007,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.51088080996581,20,25,0,0
1,2015-01-01 00:00:00,05:18:00,2,0,0,258,413.2,2.1435901166802416,0,0,0,15.98182476470146,17.425074762452024,0,58.0985122201966,0,1,0,0,20.80273788411488,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.467812685159426,20,25,0,0
1,2015-01-01 00:00:00,05:19:00,2,0,0,258,413.2,2.1458307143848327,0,0,0,15.978446018696793,17.38267737520992,0,58.091539630918135,0,1,0,0,20.687851383378046,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.425074762452024,20,25,0,0
1,2015-01-01 00:00:00,05:20:00,2,0,0,258,413.2,2.148821312089424,0,0,0,15.975043409590825,17.3406329519554,0,58.08456096881716,0,1,0,0,20.575430498746478,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.38267737520992,20,25,0,0
1,2015-01-01 00:00:00,05:21:00,2,0,0,258,413.2,2.1538119097940154,0,0,0,15.971617821254801,17.29895903288208,0,58.07757629544284,0,1,0,0,20.465403371304603,0,0,258,0,0,0,0,0,0,0,0,0,0,0,17.3406329519554,20,25,0,0
1,2015-01-01 00:00:00,05:22:00,2,0,0,63,218.2,2.1593025074986065,0,0,0,15.968169678326836,17.244909860539778,0,58.07058567534069,0,1,0,0,20.357701182922884,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.29895903288208,20,25,0,0
1,2015-01-01 00:00:00,05:23:00,2,0,0,63,218.2,2.164543105203198,0,0,0,15.964690723042894,17.19176951439059,0,58.06358698805815,0,1,0,0,20.25182392705951,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.244909860539778,20,25,0,0
1,2015-01-01 00:00:00,05:24:00,2,0,0,63,218.2,2.169283702907789,0,0,0,15.961181431118707,17.13938081806099,0,58.05658039077695,0,1,0,0,20.1477404436354,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.19176951439059,20,25,0,0
1,2015-01-01 00:00:00,05:25:00,2,0,0,63,218.2,2.1742743006123804,0,0,0,15.957642408637668,17.087737082932225,0,58.04956601370734,0,1,0,0,20.045415286302937,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.13938081806099,20,25,0,0
1,2015-01-01 00:00:00,05:26:00,2,0,0,63,218.2,2.1802648983169717,0,0,0,15.954074491656264,17.036833618757623,0,58.04254398589064,0,1,0,0,19.94481398686856,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.087737082932225,20,25,0,0
1,2015-01-01 00:00:00,05:27:00,2,0,0,63,218.2,2.186255496021563,0,0,0,15.950478198976693,16.986660736287142,0,58.035514435541984,0,1,0,0,19.84590308999404,0,0,63,0,0,0,0,0,0,0,0,0,0,0,17.036833618757623,20,25,0,0
1,2015-01-01 00:00:00,05:28:00,2,0,0,63,218.2,2.193496093726154,0,0,0,15.946854434135775,16.937214930146297,0,58.02847748919354,0,1,0,0,19.748649948711492,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.986660736287142,20,25,0,0
1,2015-01-01 00:00:00,05:29:00,2,0,0,63,218.2,2.200736691430745,0,0,0,15.943203705802947,16.888486413706556,0,58.02143327275485,0,1,0,0,19.653022907263697,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.937214930146297,20,25,0,0
1,2015-01-01 00:00:00,05:30:00,2,0,0,63,218.2,2.207977289135336,0,0,0,15.939526515665273,16.84046552901689,0,58.01438191043616,0,1,0,0,19.558991053741345,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.888486413706556,20,25,0,0
1,2015-01-01 00:00:00,05:31:00,2,0,0,63,218.2,2.2154678868399276,0,0,0,15.935823436851999,16.79314389778355,0,58.00732352477077,0,1,0,0,19.46652419915888,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.84046552901689,20,25,0,0
1,2015-01-01 00:00:00,05:32:00,2,0,0,63,218.2,2.223708484544519,0,0,0,15.932095193045363,16.746515594102476,0,58.00025823683471,0,1,0,0,19.375592896391012,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.79314389778355,20,25,0,0
1,2015-01-01 00:00:00,05:33:00,2,0,0,63,218.2,2.2321990822491102,0,0,0,15.928342346629032,16.70057219717618,0,57.993186166667385,0,1,0,0,19.286168498353987,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.746515594102476,20,25,0,0
1,2015-01-01 00:00:00,05:34:00,2,0,0,63,218.2,2.2409396799537014,0,0,0,15.924565453857042,16.655305357411006,0,57.986107432844044,0,1,0,0,19.198223045932973,0,0,63,0,0,0,0,0,0,0,0,0,0,0,16.70057219717618,20,25,0,0
