Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.35833333333333334,0.5,1,3.51,1.139803301953667e-08,3.509999988601967,0,0,8.813005545159108e-10,15.338870410524867,1,45.27732081539493,0,1,0,0,0,0,1.139803301953667e-08,1,0,0,0,,,
,0.3590277777777778,0.5,1,3.76,2.5858750107657943e-07,3.759999741412499,0,0,2.4438132287869738e-08,15.424615620295246,0,45.27218850961124,0,1,0,0,0,0,2.5858750107657943e-07,0,0,0,0,,,
,0.3597222222222222,0.5,1,3.76,2.18380524568608e-06,3.7599978161947543,0,0,2.433091858227882e-07,15.507700933957832,0,45.267071782830214,0,1,0,0,0,0,2.18380524568608e-06,0,0,0,0,,,
,0.36041666666666666,0.5,1,3.765,9.932718440820145e-06,3.764990067281559,0,0,1.2719190906718367e-06,15.588731442752808,0,45.26197017639898,0,1,0,0,0,0,9.932718440820145e-06,0,0,0,0,,,
,0.3611111111111111,0.5,1,3.765,3.109725477481864e-05,3.7649689027452253,0,0,4.491277683004131e-06,15.66745297177041,0,45.25688333547321,0,1,0,0,0,0,3.109725477481864e-05,0,0,0,0,,,
,0.36180555555555555,0.5,1,3.765,0.00011483127581379484,3.764885168724186,0,0,1.8435127886734543e-05,15.743954737569748,0,45.251810861696576,0,1,0,0,0,0,0.00011483127581379484,0,0,0,0,,,
,0.3625,0.5,1,3.765,0.0002553992223469264,3.7647446007776533,0,0,4.505281962624811e-05,15.818318617275807,0,45.2467523720753,0,1,0,0,0,0,0.0002553992223469264,0,0,0,0,,,
,0.36319444444444443,0.5,1,3.825,0.00047320947345329717,3.8245267905265465,0,0,9.086278146247229e-05,15.894548024437105,0,45.241707497717336,0,1,0,0,0,0,0.00047320947345329717,0,0,0,0,,,
,0.3638888888888889,0.5,1,3.825,0.0011510854015956253,3.8238489145984045,0,0,0.000238715745877076,15.968638025292273,0,45.23667655609334,0,1,0,0,0,0,0.0011510854015956253,0,0,0,0,,,
,0.3645833333333333,0.5,1,3.765,0.0017263484668358794,3.763273651533164,0,0,0.00038413766655252823,16.036783997447177,0,45.231659178059495,0,1,0,0,0,0,0.0017263484668358794,0,0,0,0,,,
,0.36527777777777776,0.5,1,3.765,0.002298002183346949,3.762701997816653,0,0,0.0005455754898665474,16.103144741907823,0,45.22665434231425,0,1,0,0,0,0,0.002298002183346949,0,0,0,0,,,
,0.3659722222222222,0.5,1,3.765,0.0048290707391828586,3.760170929260817,0,0,0.0012173274457022037,16.167774132327438,0,45.221661740668466,0,1,0,0,0,0,0.0048290707391828586,0,0,0,0,,,
,0.36666666666666664,0.5,1,1.74,0.005619500205486566,1.7343804997945134,0,0,0.001497764599622477,16.137989478266242,0,45.21668107422132,0,1,0,0,0,0,0.005619500205486566,0,0,0,0,,,
,0.36736111111111114,0.5,1,1.74,0.007922377367241914,1.732077622632758,0,0,0.0022242674137814638,16.110410323007972,0,45.21169615566201,0,1,0,0,0,0,0.007922377367241914,0,0,0,0,,,
,0.3680555555555556,0,1,0.258,0.00956195108122832,0.2484380489187717,0,0,0.0028185831012699104,16.037178182819318,0,45.20670736380499,0,1,0,0,0,0,0.00956195108122832,0,0,0,0,,,
,0.36875,0,1,0.258,0.010750051118000085,0.24724994888199991,0,0,0.0033171816506006543,15.966911986272407,0,45.20170687308825,0,1,0,0,0,0,0.010750051118000085,0,0,0,0,,,
,0.36944444444444446,0,1,0.258,0.013768342193428191,0.2442316578065718,0,0,0.004435751300034149,15.899018564810488,0,45.19669519396479,0,1,0,0,0,0,0.013768342193428191,0,0,0,0,,,
,0.3701388888888889,0,1,0.258,0.01943450468573498,0.23856549531426502,0,0,0.006521540360183437,15.833468994919908,0,45.19167273511408,0,1,0,0,0,0,0.01943450468573498,0,0,0,0,,,
,0.37083333333333335,0,1,0.258,0.024932371812664986,0.233067628187335,0,0,0.008695455537266653,15.77017320718969,0,45.18663990018719,0,1,0,0,0,0,0.024932371812664986,0,0,0,0,,,
,0.3715277777777778,0,1,0.258,0.02906000148934625,0.22893999851065375,0,0,0.010512863839639109,15.709016495411351,0,45.181597077325534,0,1,0,0,0,0,0.02906000148934625,0,0,0,0,,,
,0.37222222222222223,0,1,0.258,0.012511092630422157,0.24548890736957785,0,0,0.004686354267155931,15.649406705488927,0,45.176544634940065,0,1,0,0,0,0,0.012511092630422157,0,0,0,0,,,
,0.3729166666666667,0,1,0.063,0.012455603898117482,0.050544396101882515,0,0,0.004822822023743646,15.578916302997463,0,45.17148283986644,0,1,0,0,0,0,0.012455603898117482,0,0,0,0,,,
,0.3736111111111111,0,1,0.063,0.0125369142132587,0.0504630857867413,0,0,0.005010286532715549,15.51074671563745,0,45.166409828460125,0,1,0,0,0,0,0.0125369142132587,0,0,0,0,,,
,0.37430555555555556,0,1,0.063,0.014425952318809622,0.04857404768119038,0,0,0.005942116550276295,15.44471366908865,0,45.16132600049793,0,1,0,0,0,0,0.014425952318809622,0,0,0,0,,,
,0.375,0,1,0.063,0.01759724490777984,0.04540275509222016,0,0,0.007461057102337165,15.380771642901673,0,45.15623172409826,0,1,0,0,0,0,0.01759724490777984,0,0,0,0,,,
,0.37569444444444444,0,1,0.063,0.019887397965060827,0.04311260203493917,0,0,0.008668963056117652,15.318817305075857,0,45.15112735951291,0,1,0,0,0,0,0.019887397965060827,0,0,0,0,,,
,0.3763888888888889,0,1,0.063,0.023678813854463108,0.03932118614553689,0,0,0.010599693181984872,15.25882034938079,0,45.146013249217866,0,1,0,0,0,0,0.023678813854463108,0,0,0,0,,,
,0.3770833333333333,0,1,0.063,0.027108928375150766,0.03589107162484924,0,0,0.012448962364775707,15.200699047654252,0,45.140889730435035,0,1,0,0,0,0,0.027108928375150766,0,0,0,0,,,
,0.37777777777777777,0,1,0.063,0.030010586272869438,0.03298941372713056,0,0,0.014123930070771513,15.144369587601371,0,45.13575712631798,0,1,0,0,0,0,0.030010586272869438,0,0,0,0,,,
,0.3784722222222222,0,1,0.063,0.03136290659142128,0.03163709340857872,0,0,0.015113230122890365,15.089717910504259,0,45.13061574559706,0,1,0,0,0,0,0.03136290659142128,0,0,0,0,,,
,0.37916666666666665,0,1,0.063,0.0308121039986856,0.0321878960013144,0,0,0.01518959912449314,15.03661938290735,0,45.12546587739676,0,1,0,0,0,0,0.0308121039986856,0,0,0,0,,,
,0.3798611111111111,0,1,0.063,0.0328243323952696,0.0301756676047304,0,0,0.016540596948359045,14.985098021298825,0,45.12030778942628,0,1,0,0,0,0,0.0328243323952696,0,0,0,0,,,
,0.38055555555555554,0,1,0.063,0.03587840343816754,0.02712159656183246,0,0,0.018466537612957773,14.935130910296378,0,45.11514175346603,0,1,0,0,0,0,0.03587840343816754,0,0,0,0,,,
,0.38125,0,1,0.063,0.04015148956228883,0.02284851043771117,0,0,0.0210929159599065,14.886705693624423,0,45.10996803732149,0,1,0,0,0,0,0.04015148956228883,0,0,0,0,,,
,0.3819444444444444,0,1,0.063,0.033221638655400246,0.02977836134459975,0,0,0.017800874947551174,14.839375177349579,0,45.104786906634,0,1,0,0,0,0,0.033221638655400246,0,0,0,0,,,
,0.38263888888888886,0,1,0.063,0.034980301359972245,0.028019698640027756,0,0,0.019105034224976277,14.793401321818715,0,45.09959855033755,0,1,0,0,0,0,0.034980301359972245,0,0,0,0,,,
,0.38333333333333336,0,1,0.063,0.038011130910243225,0.024988869089756775,0,0,0.021148148791912156,14.748779240236837,0,45.09440320224123,0,1,0,0,0,0,0.038011130910243225,0,0,0,0,,,
,0.3840277777777778,0,1,0.063,0.041167157414222756,0.021832842585777244,0,0,0.023318287363874736,14.705467693267346,0,45.089201095276316,0,1,0,0,0,0,0.041167157414222756,0,0,0,0,,,
,0.38472222222222224,0,1,0.063,0.045835883842330186,0.01716411615766982,0,0,0.026417705852650422,14.663480593309977,0,45.08399245526454,0,1,0,0,0,0,0.045835883842330186,0,0,0,0,,,
,0.3854166666666667,0,1,0.063,0.049298860936143024,0.013701139063856978,0,0,0.028896239191893304,14.622729738794437,0,45.078777510373925,0,1,0,0,0,0,0.049298860936143024,0,0,0,0,,,
,0.3861111111111111,0,1,0.063,0.05288245507887319,0.010117544921126815,0,0,0.031507440522091576,14.583180616058122,0,45.07355647361308,0,1,0,0,0,0,0.05288245507887319,0,0,0,0,,,
