Simulation results - aggregated,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Occupancy (normalised),Activity (normalised),Total electricity demand,Total PV output,Total net electricity demand,Thermal demand for space heating,Thermal demand for hot water,Passive solar gains,Average internal building node temperature,Hot water demand (litres),Average hot water temperature in hot water tank,Space heating timer state (normalised),Space heating thermostat state (normalised),Hot water timer state (normalised),Hot water thermostat state (normalised),Fuel flow rate (gas),Solar thermal collector gains,Self-consumption,Average hot water demand,Average gas demand,Space cooling timer state (normalised),Space cooling thermostat state (normalised),Average heating thermostat set point,Average cooling thermostat set point,Electricity used in heating or cooling
,,,,Pe,Ppv,Pnet,φspace,φwater,φs,θi,,θcyl,,,,,mfuel,,Pself,,,,,,,
,,,,kW,kW,kW,kW,kW,W,°C,ltr.min-1,°C,,,,,m3/h,kW,kW,ltr.min-1,m3/h,,,°C,°C,kW
,0.18472222222222223,0.9166666666666666,0.027777777777777776,2.253,0,2.253,21.687248180046737,0.1359502316349515,0,15.476799272915395,0,58.9603035309904,0.15,1,0.1,0.1,2.618783809401803,0,0,0,0.13093919047009014,0,0,,,
,0.18541666666666667,0.9166666666666666,0.027777777777777776,2.253,0,2.253,15.749423162225213,0.1357751038815,0,15.495194128254445,0,58.953625073711194,0.15,1,0.1,0.1,1.906223791932806,0,0,0,0.0953111895966403,0,0,,,
,0.18611111111111112,0.9166666666666666,0.027777777777777776,2.131,0,2.131,0,0.1354979831277146,0,15.513876320702485,0,58.94694933116697,0.15,1,0.1,0.1,0.016259757975325754,0,0,0,0.0008129878987662877,0,0,,,
,0.18680555555555556,0.9166666666666666,0.027777777777777776,2.131,0,2.131,43.49999999999999,0.13516355716791914,0,15.530134199698427,0,58.94027602469187,0.15,1,0.2,0.1,5.23621962686015,0,0,0,0.2618109813430075,0,0,,,
,0.1875,0.9166666666666666,0.08333333333333333,2.279,0,2.279,41.717673281794184,0.13486709138555641,0,15.550059493300088,0,58.93360495518692,0.15,1,0.2,0.1,5.022304844781568,0,0,0,0.25111524223907844,0,0,,,
,0.18819444444444444,0.9166666666666666,0.08333333333333333,2.765,0,2.765,0,0.1346045021616919,0,15.574987884795998,0,58.926936944548665,0.15,1,0.1,0.1,0.01615254025940303,0,0,0,0.0008076270129701515,0,0,,,
,0.18888888888888888,0.9166666666666666,0.08333333333333333,2.928,0,2.928,0,0.13434159408400875,0,15.59760358771658,0,58.9202728481046,0.15,1,0.1,0.1,0.016120991290081054,0,0,0,0.0008060495645040527,0,0,,,
,0.18958333333333333,0.9166666666666666,0.08333333333333333,2.947,0,2.947,0,0.1341100352316327,0,15.617386117602393,0,58.91361244786132,0.15,1,0.1,0.1,0.016093204227795928,0,0,0,0.0008046602113897964,0,0,,,
,0.19027777777777777,0.9166666666666666,0.08333333333333333,2.967,0,2.967,0,0.13390714194958753,0,15.634837615789312,0,58.90695542130154,0.15,1,0.1,0.1,0.0160688570339505,0,0,0,0.000803442851697525,0,0,,,
,0.1909722222222222,0.9166666666666666,0.08333333333333333,2.709,0,2.709,0,0.13373092333062528,0,15.648340493260799,0,58.90030152066821,0.15,1,0.1,0.1,0.016047710799675038,0,0,0,0.0008023855399837519,0,0,,,
,0.19166666666666668,0.9166666666666666,0.08333333333333333,2.749,0,2.749,0,0.13357950590766193,0,15.660051816556608,0,58.893650210240125,0.15,1,0.1,0.1,0.016029540708919432,0,0,0,0.0008014770354459716,0,0,,,
,0.19236111111111112,0.9166666666666666,0.08333333333333333,2.769,0,2.769,0,0.13345113506547016,0,15.66975370633691,3,58.82900607780391,0.15,1,0.1,0.1,0.01601413620785642,0,0,0.15,0.0008007068103928211,0,0,,,
,0.19305555555555556,0.9166666666666666,0.08333333333333333,2.709,0,2.709,21.690133578471173,0.1333441676021824,0,15.677452369338289,9.26,58.64768026902457,0.15,1,0.1,0.1,2.6188173295288033,0,0,0.46299999999999997,0.13094086647644015,0,0,,,
,0.19375,0.9166666666666666,0.08333333333333333,2.759,0,2.759,13.496054114021957,0.13325706488423159,0,15.687741088917042,9.26,58.47935322403364,0.15,1,0.1,0.1,1.635517341468743,0,0,0.46299999999999997,0.08177586707343715,0,0,,,
,0.19444444444444445,0.9166666666666666,0.05555555555555555,2.562,0,2.562,21.67647961081706,0.1330632820370356,0,15.697081553021425,0,58.47277788070782,0.15,1,0.1,0.1,2.6171451471424922,0,0,0,0.1308572573571246,0,0,,,
,0.1951388888888889,0.9166666666666666,0.05555555555555555,2.622,0,2.622,65.17645857499448,0.13282076709055332,0,15.710040587766951,0,58.46620388000646,0.15,1,0.2,0.1,7.837113521050204,0,0,0,0.3918556760525102,0,0,,,
,0.19583333333333333,0.9166666666666666,0.05555555555555555,2.612,0,2.612,43.02608332417533,0.1324484750300656,0,15.730708578637032,2,58.42186032075831,0.1,1,0.15,0.1,5.1790238159046496,0,0,0.1,0.2589511907952325,0,0,,,
,0.19652777777777777,0.9166666666666666,0.05555555555555555,2.432,0,2.432,21.676882437179323,0.13196415706711076,0,15.755300520412593,0,58.415295918500036,0.1,1,0.1,0.1,2.617061591309572,0,0,0,0.1308530795654786,0,0,,,
,0.19722222222222222,0.9166666666666666,0.05555555555555555,2.333,0,2.333,43.42729144197159,0.13138036543542284,0,15.780956763450822,0,58.408733521377144,0.15,1,0.15,0.1,5.227040616888843,0,0,0,0.26135203084444214,0,0,,,
,0.19791666666666666,0.9166666666666666,0.05555555555555555,14.298,0,14.298,43.42781352367886,0.13070860955484273,0,15.821979935295706,0,58.40217280884466,0.15,1,0.15,0.1,5.227022655988044,0,0,0,0.2613511327994022,0,0,,,
,0.1986111111111111,0.9166666666666666,0.05555555555555555,14.398,0,14.398,43.42843639563191,0.12995937107634126,0,15.868171727712328,0,58.395615972186796,0.15,1,0.15,0.1,5.227007492004991,0,0,0,0.26135037460024957,0,0,,,
,0.19930555555555557,0.9166666666666666,0.05555555555555555,14.246,0,14.246,41.1825924642826,0.12914214483314007,0,15.918445317603489,0,58.38906350828677,0.15,1,0.15,0.1,4.9574081530938905,0,0,0,0.24787040765469454,0,0,,,
,0.2,0.9166666666666666,0.05555555555555555,2.341,0,2.341,13.91297471986655,0.12826556393851013,0,15.963485046569257,0,58.38251577696229,0.15,1,0.1,0.1,1.6849488340566072,0,0,0,0.08424744170283036,0,0,,,
,0.20069444444444445,0.9166666666666666,0.05555555555555555,2.341,0,2.341,0,0.12731711006356214,0,16.006247152538233,0,58.37597146946602,0.15,1,0.1,0.1,0.015278053207627457,0,0,0,0.0007639026603813729,0,0,,,
,0.2013888888888889,0.9166666666666666,0.027777777777777776,2.366,0,2.366,0,0.1263836453642416,0,16.044220895143177,0,58.369430280413795,0.15,1,0.1,0.1,0.015166037443708993,0,0,0,0.0007583018721854497,0,0,,,
,0.20208333333333334,0.9166666666666666,0.027777777777777776,2.243,0,2.243,0,0.1255164443366434,0,16.076549598880288,0,58.36289176705824,0.15,1,0.1,0.1,0.015061973320397212,0,0,0,0.0007530986660198606,0,0,,,
,0.20277777777777778,0.9166666666666666,0.027777777777777776,2.43,0,2.43,0,0.12475865571250892,0,16.1052157075647,0,58.35635558643346,0.15,1,0.1,0.1,0.014971038685501073,0,0,0,0.0007485519342750537,0,0,,,
,0.20347222222222222,0.9166666666666666,0.027777777777777776,2.242,0,2.242,21.749999999999996,0.12409935746035634,0,16.128328063302078,0,58.3498216730683,0.15,1,0.15,0.1,2.6248919228952428,0,0,0,0.13124459614476214,0,0,,,
,0.20416666666666666,0.9166666666666666,0.027777777777777776,2.079,0,2.079,19.833737533802115,0.12356193660282429,0,16.149321639348027,0,58.34328977094435,0.15,1,0.15,0.1,2.3948759364485928,0,0,0,0.11974379682242964,0,0,,,
,0.2048611111111111,0.9166666666666666,0.027777777777777776,2.242,0,2.242,0,0.12310467215334227,0,16.169111231006642,0,58.3367599745341,0.15,1,0.1,0.1,0.014772560658401074,0,0,0,0.0007386280329200537,0,0,,,
,0.20555555555555555,0.9166666666666666,0.027777777777777776,2.202,0,2.202,0,0.12272100707494406,0,16.185016485936817,1,58.311689906717085,0.15,1,0.1,0.1,0.014726520848993289,0,0,0.05,0.0007363260424496645,0,0,,,
,0.20625,0.9166666666666666,0.027777777777777776,2.202,0,2.202,21.749999999999996,0.12240430319688687,0,16.197478547992286,0,58.305167644434654,0.15,1,0.15,0.1,2.6246885163836264,0,0,0,0.13123442581918132,0,0,,,
,0.20694444444444443,0.9166666666666666,0.027777777777777776,2.202,0,2.202,3.486245417671044,0.12214856041751063,0,16.211279890878068,0,58.298647175220495,0.15,1,0.15,0.1,0.4330072773706266,0,0,0,0.02165036386853133,0,0,,,
,0.2076388888888889,0.9166666666666666,0.027777777777777776,2.202,0,2.202,21.68627708272374,0.1219482271527403,0,16.222519148868237,0,58.292129044984065,0.15,1,0.1,0.1,2.616987037185178,0,0,0,0.1308493518592589,0,0,,,
,0.20833333333333334,0.9166666666666666,0,2.172,0,2.172,21.686502217945115,0.12179825092252412,0,16.237182076830283,0,58.285613101864286,0.15,1,0.1,0.1,2.6169960562641172,0,0,0,0.13084980281320585,0,0,,,
,0.20902777777777778,0.9166666666666666,0,2.172,0,2.172,10.790022490912987,0.12153166831962471,0,16.25364553019536,0,58.27909926607896,0.15,1,0.1,0.1,1.3093864991079134,0,0,0,0.06546932495539567,0,0,,,
,0.20972222222222223,0.9166666666666666,0,2.172,0,2.172,0,0.121165510554182,0,16.26895289116004,0,58.2725872769274,0.15,1,0.1,0.1,0.01453986126650184,0,0,0,0.000726993063325092,0,0,,,
,0.21041666666666667,0.9166666666666666,0,2.172,0,2.172,0,0.12079203543972647,0,16.2805243997514,0,58.266076894092336,0.15,1,0.1,0.1,0.01449504425276718,0,0,0,0.000724752212638359,0,0,,,
,0.2111111111111111,0.9166666666666666,0,2.172,0,2.172,0,0.12049117503393146,0,16.28875211936465,0,58.259567891807805,0.15,1,0.1,0.1,0.014458941004071777,0,0,0,0.0007229470502035888,0,0,,,
,0.21180555555555555,0.9166666666666666,0,2.172,0,2.172,0,0.12025394543604094,0,16.293904418057064,0,58.25306006022072,0.15,1,0.1,0.1,0.014430473452324913,0,0,0,0.0007215236726162456,0,0,,,
,0.2125,0.9166666666666666,0,2.38,0,2.38,21.749999999999996,0.12007452865168769,0,16.297556989250936,0,58.24655320227438,0.15,1,0.15,0.1,2.6244089434382025,0,0,0,0.13122044717191012,0,0,,,
,0.21319444444444444,0.9166666666666666,0,2.38,0,2.38,21.372921907841604,0.11996785161484207,0,16.30099466344435,0,58.24004747636137,0.15,1,0.15,0.1,2.579146771134774,0,0,0,0.1289573385567387,0,0,,,
